,store_id,item_id,wm_yr_wk,sell_price
5932160,WI_2,FOODS_2_243,11303,7.24
6431268,WI_3,HOUSEHOLD_2_172,11251,6.47
923512,CA_2,HOUSEHOLD_1_452,11521,2.97
380807,CA_1,FOODS_1_049,11448,1.98
476288,CA_1,FOODS_2_244,11426,5.88
4546546,TX_3,FOODS_2_075,11420,2.32
1872244,CA_3,FOODS_3_131,11433,1.0
6685691,WI_3,FOODS_3_136,11235,4.28
232406,CA_1,HOUSEHOLD_1_475,11211,2.47
4996758,WI_1,HOUSEHOLD_1_313,11214,4.47
2810243,TX_1,HOBBIES_2_020,11137,3.47
3678905,TX_2,HOUSEHOLD_2_098,11534,3.47
2674389,CA_4,FOODS_3_671,11532,2.28
3601484,TX_2,HOUSEHOLD_1_291,11507,3.54
130572,CA_1,HOUSEHOLD_1_004,11448,2.36
6462577,WI_3,HOUSEHOLD_2_302,11346,2.97
5326339,WI_1,FOODS_3_169,11340,3.98
4940396,WI_1,HOUSEHOLD_1_048,11237,2.84
2870255,TX_1,HOUSEHOLD_1_147,11105,1.27
3418516,TX_2,HOBBIES_1_041,11547,4.22
4197813,TX_3,HOBBIES_1_391,11617,3.88
3625237,TX_2,HOUSEHOLD_1_403,11319,3.88
5739765,WI_2,HOUSEHOLD_2_125,11422,8.88
3491202,TX_2,HOBBIES_1_365,11301,3.97
6188556,WI_3,HOBBIES_1_194,11207,2.5
5201872,WI_1,FOODS_1_140,11552,6.98
3901927,TX_2,FOODS_2_311,11241,2.42
6359273,WI_3,HOUSEHOLD_1_395,11230,4.88
1753259,CA_3,FOODS_2_003,11616,2.28
2933212,TX_1,HOUSEHOLD_1_440,11602,14.97
2061198,CA_4,HOBBIES_1_144,11437,10.98
3944090,TX_2,FOODS_3_098,11324,3.98
3097969,TX_1,FOODS_1_086,11121,1.48
1611669,CA_3,HOUSEHOLD_2_142,11321,1.97
2398498,CA_4,FOODS_1_057,11448,2.24
2714045,TX_1,HOBBIES_1_022,11241,7.18
2856911,TX_1,HOUSEHOLD_1_088,11148,5.97
2588334,CA_4,FOODS_3_288,11319,1.5
1065287,CA_2,FOODS_1_001,11424,2.24
891181,CA_2,HOUSEHOLD_1_301,11530,4.94
2312214,CA_4,HOUSEHOLD_2_202,11432,8.97
568761,CA_1,FOODS_3_252,11619,1.58
619665,CA_1,FOODS_3_474,11618,1.88
203930,CA_1,HOUSEHOLD_1_343,11518,4.97
5153550,WI_1,HOUSEHOLD_2_454,11613,7.97
4748761,TX_3,FOODS_3_590,11511,2.68
3792380,TX_2,FOODS_1_059,11533,5.39
1089496,CA_2,FOODS_1_101,11616,2.0
2199863,CA_4,HOUSEHOLD_1_224,11246,8.48
3845872,TX_2,FOODS_2_063,11304,2.42
4234951,TX_3,HOBBIES_2_134,11427,6.97
5115193,WI_1,HOUSEHOLD_2_292,11402,9.97
4969906,WI_1,HOUSEHOLD_1_181,11126,3.92
678202,CA_1,FOODS_3_738,11406,1.44
3238361,TX_1,FOODS_3_081,11133,4.5
6377807,WI_3,HOUSEHOLD_1_477,11614,13.48
1726245,CA_3,FOODS_1_108,11109,2.5
2712759,TX_1,HOBBIES_1_017,11226,1.88
4520010,TX_3,FOODS_1_182,11338,1.97
1587917,CA_3,HOUSEHOLD_2_039,11532,10.72
547370,CA_1,FOODS_3_161,11415,1.98
4147671,TX_3,HOBBIES_1_170,11403,17.97
3877269,TX_2,FOODS_2_203,11415,3.25
5912196,WI_2,FOODS_2_144,11217,2.5
5068288,WI_1,HOUSEHOLD_2_094,11418,5.94
4227495,TX_3,HOBBIES_2_101,11244,0.57
1000653,CA_2,HOUSEHOLD_2_245,11315,1.97
669148,CA_1,FOODS_3_695,11443,3.98
1455599,CA_3,HOBBIES_2_107,11339,0.57
4713076,TX_3,FOODS_3_431,11414,1.0
4837840,WI_1,HOBBIES_1_164,11114,8.97
1471097,CA_3,HOUSEHOLD_1_029,11422,6.96
6026287,WI_2,FOODS_3_290,11406,1.0
5165449,WI_1,HOUSEHOLD_2_505,11551,4.97
3579344,TX_2,HOUSEHOLD_1_184,11144,12.47
3875324,TX_2,FOODS_2_195,11335,2.97
4035253,TX_2,FOODS_3_491,11442,1.48
4618321,TX_3,FOODS_3_014,11133,1.76
4282307,TX_3,HOUSEHOLD_1_196,11525,1.86
6557474,WI_3,FOODS_1_190,11412,0.98
3176994,TX_1,FOODS_2_207,11452,7.98
3007914,TX_1,HOUSEHOLD_2_227,11506,3.98
5845317,WI_2,FOODS_1_055,11123,3.48
474736,CA_1,FOODS_2_237,11523,2.5
3487892,TX_2,HOBBIES_1_350,11328,2.96
5687024,WI_2,HOUSEHOLD_1_432,11417,3.97
1292787,CA_2,FOODS_3_628,11612,3.98
1816011,CA_3,FOODS_2_283,11109,1.42
5633545,WI_2,HOUSEHOLD_1_176,11417,3.98
6694646,WI_3,FOODS_3_178,11144,1.98
4558272,TX_3,FOODS_2_135,11102,1.96
4080516,TX_2,FOODS_3_694,11526,1.68
3114337,TX_1,FOODS_1_153,11545,1.98
4486919,TX_3,FOODS_1_042,11333,0.98
5776026,WI_2,HOUSEHOLD_2_278,11502,10.98
4776632,TX_3,FOODS_3_717,11613,1.98
2869112,TX_1,HOUSEHOLD_1_142,11342,5.97
3493583,TX_2,HOBBIES_1_375,11427,9.88
4363648,TX_3,HOUSEHOLD_2_034,11238,9.4
5377362,WI_1,FOODS_3_406,11446,0.8
1845538,CA_3,FOODS_3_012,11244,2.0
5490613,WI_2,HOBBIES_1_105,11515,6.68
2908789,TX_1,HOUSEHOLD_1_329,11436,4.94
4501262,TX_3,FOODS_1_102,11341,1.78
4170207,TX_3,HOBBIES_1_273,11602,12.68
4968152,WI_1,HOUSEHOLD_1_174,11429,5.88
1593941,CA_3,HOUSEHOLD_2_065,11518,5.47
2979499,TX_1,HOUSEHOLD_2_104,11542,4.97
516478,CA_1,FOODS_3_024,11449,1.0
3589033,TX_2,HOUSEHOLD_1_229,11352,2.96
4437987,TX_3,HOUSEHOLD_2_352,11349,2.97
522910,CA_1,FOODS_3_054,11546,2.18
4684689,TX_3,FOODS_3_307,11142,4.28
5387449,WI_1,FOODS_3_455,11427,1.94
829751,CA_2,HOUSEHOLD_1_009,11431,17.97
453782,CA_1,FOODS_2_147,11446,3.84
2586611,CA_4,FOODS_3_280,11540,4.28
5706824,WI_2,HOUSEHOLD_1_522,11513,1.84
602292,CA_1,FOODS_3_399,11503,3.5
2092586,CA_4,HOBBIES_1_297,11608,14.72
2494555,CA_4,FOODS_2_267,11416,1.96
843075,CA_2,HOUSEHOLD_1_072,11506,7.98
587052,CA_1,FOODS_3_332,11150,1.98
289251,CA_1,HOUSEHOLD_2_184,11249,1.96
4585331,TX_3,FOODS_2_263,11106,4.25
2773202,TX_1,HOBBIES_1_287,11612,5.76
4214348,TX_3,HOBBIES_2_041,11429,1.97
3711094,TX_2,HOUSEHOLD_2_237,11435,5.94
5203238,WI_1,FOODS_1_146,11110,2.18
4520963,TX_3,FOODS_1_186,11221,5.98
3744485,TX_2,HOUSEHOLD_2_376,11547,3.82
164967,CA_1,HOUSEHOLD_1_158,11545,3.97
4813205,WI_1,HOBBIES_1_052,11514,5.88
253619,CA_1,HOUSEHOLD_2_029,11438,9.96
2627591,CA_4,FOODS_3_460,11539,1.98
826840,CA_2,HOBBIES_2_146,11305,1.97
4743932,TX_3,FOODS_3_569,11312,4.38
4581545,TX_3,FOODS_2_242,11536,2.47
4977472,WI_1,HOUSEHOLD_1_215,11509,2.24
904214,CA_2,HOUSEHOLD_1_362,11431,7.97
3970523,TX_2,FOODS_3_214,11441,1.08
6749572,WI_3,FOODS_3_415,11335,2.5
528859,CA_1,FOODS_3_081,11245,4.68
4146261,TX_3,HOBBIES_1_163,11516,8.64
6612083,WI_3,FOODS_2_208,11420,7.47
5887834,WI_2,FOODS_2_021,11211,0.88
2516193,CA_4,FOODS_2_360,11211,0.88
6183373,WI_3,HOBBIES_1_169,11241,0.58
139163,CA_1,HOUSEHOLD_1_045,11130,2.83
4305217,TX_3,HOUSEHOLD_1_309,11335,6.97
4784528,TX_3,FOODS_3_755,11204,1.18
6271005,WI_3,HOBBIES_2_134,11431,6.97
3996862,TX_2,FOODS_3_325,11608,2.56
4938543,WI_1,HOUSEHOLD_1_038,11529,5.22
6675807,WI_3,FOODS_3_093,11114,1.97
4101468,TX_2,FOODS_3_791,11219,2.5
2188016,CA_4,HOUSEHOLD_1_169,11440,2.94
2803590,TX_1,HOBBIES_1_416,11307,4.47
2112770,CA_4,HOBBIES_1_386,11435,5.68
960895,CA_2,HOUSEHOLD_2_077,11501,6.67
3551454,TX_2,HOUSEHOLD_1_062,11428,4.98
5499648,WI_2,HOBBIES_1_145,11550,1.35
3967082,TX_2,FOODS_3_200,11330,2.0
6105824,WI_2,FOODS_3_649,11616,6.44
3638401,TX_2,HOUSEHOLD_1_463,11513,2.98
717139,CA_2,HOBBIES_1_081,11434,14.72
3539035,TX_2,HOUSEHOLD_1_004,11415,1.88
4943604,WI_1,HOUSEHOLD_1_063,11247,10.97
3979967,TX_2,FOODS_3_253,11403,1.98
3842587,TX_2,FOODS_2_051,11129,2.48
4789168,TX_3,FOODS_3_775,11328,3.58
2564162,CA_4,FOODS_3_183,11327,2.98
4956376,WI_1,HOUSEHOLD_1_120,11408,4.47
1112367,CA_2,FOODS_1_200,11534,0.98
2748326,TX_1,HOBBIES_1_176,11241,5.48
2589165,CA_4,FOODS_3_291,11309,2.78
5797527,WI_2,HOUSEHOLD_2_371,11136,0.78
4670630,TX_3,FOODS_3_245,11252,2.48
2223210,CA_4,HOUSEHOLD_1_340,11617,4.98
3851847,TX_2,FOODS_2_087,11334,9.67
1306571,CA_2,FOODS_3_691,11450,7.48
5709438,WI_2,HOUSEHOLD_1_537,11240,15.97
6717278,WI_3,FOODS_3_276,11320,4.48
4170711,TX_3,HOBBIES_1_276,11149,7.28
775467,CA_2,HOBBIES_1_341,11428,0.46
130558,CA_1,HOUSEHOLD_1_004,11434,2.36
509020,CA_1,FOODS_2_388,11407,2.98
4684211,TX_3,FOODS_3_305,11125,2.98
2322939,CA_4,HOUSEHOLD_2_245,11442,1.97
40548,CA_1,HOBBIES_1_180,11409,19.98
4305698,TX_3,HOUSEHOLD_1_311,11507,3.97
6773130,WI_3,FOODS_3_521,11509,2.54
3046756,TX_1,HOUSEHOLD_2_390,11403,5.98
553512,CA_1,FOODS_3_189,11333,2.5
1272186,CA_2,FOODS_3_527,11452,4.98
2622326,CA_4,FOODS_3_437,11410,1.0
4325296,TX_3,HOUSEHOLD_1_401,11512,9.47
5842799,WI_2,FOODS_1_045,11237,1.97
75041,CA_1,HOBBIES_1_331,11247,0.94
3678404,TX_2,HOUSEHOLD_2_097,11124,5.48
3770076,TX_2,HOUSEHOLD_2_483,11234,4.97
1588571,CA_3,HOUSEHOLD_2_042,11506,4.28
1989200,CA_3,FOODS_3_646,11326,2.48
1202265,CA_2,FOODS_3_206,11534,2.58
1532618,CA_3,HOUSEHOLD_1_326,11108,4.88
2403605,CA_4,FOODS_1_079,11335,5.66
4326044,TX_3,HOUSEHOLD_1_405,11519,2.98
5261898,WI_1,FOODS_2_232,11517,2.56
484535,CA_1,FOODS_2_283,11527,1.48
932353,CA_2,HOUSEHOLD_1_493,11450,2.73
6509242,WI_3,HOUSEHOLD_2_503,11342,6.94
4207422,TX_3,HOBBIES_2_007,11517,0.97
1852299,CA_3,FOODS_3_042,11539,1.68
3564753,TX_2,HOUSEHOLD_1_120,11537,4.44
6090667,WI_2,FOODS_3_579,11336,1.88
2662948,CA_4,FOODS_3_620,11325,6.48
3637231,TX_2,HOUSEHOLD_1_458,11611,2.27
4628489,TX_3,FOODS_3_062,11124,2.68
6096969,WI_2,FOODS_3_609,11348,2.98
94252,CA_1,HOBBIES_1_415,11218,6.68
1497794,CA_3,HOUSEHOLD_1_154,11602,2.96
5787253,WI_2,HOUSEHOLD_2_326,11427,5.94
1950203,CA_3,FOODS_3_469,11508,6.24
699540,CA_2,HOBBIES_1_006,11232,1.0
4306566,TX_3,HOUSEHOLD_1_315,11549,9.48
1267789,CA_2,FOODS_3_503,11411,2.48
5617367,WI_2,HOUSEHOLD_1_100,11512,7.97
3474500,TX_2,HOBBIES_1_295,11353,0.46
827710,CA_2,HOUSEHOLD_1_001,11236,5.97
3836618,TX_2,FOODS_2_024,11618,2.47
3345284,TX_1,FOODS_3_543,11546,3.88
6247162,WI_3,HOBBIES_2_022,11617,4.97
1036766,CA_2,HOUSEHOLD_2_398,11134,7.47
59083,CA_1,HOBBIES_1_264,11604,4.47
238473,CA_1,HOUSEHOLD_1_503,11353,0.97
346262,CA_1,HOUSEHOLD_2_424,11443,2.88
631619,CA_1,FOODS_3_528,11443,4.98
4677400,TX_3,FOODS_3_275,11621,2.56
3394902,TX_1,FOODS_3_766,11546,2.88
4943685,WI_1,HOUSEHOLD_1_063,11423,10.97
48038,CA_1,HOBBIES_1_215,11544,10.98
676729,CA_1,FOODS_3_731,11405,2.98
3433317,TX_2,HOBBIES_1_108,11235,12.98
1812523,CA_3,FOODS_2_266,11618,8.92
2836504,TX_1,HOBBIES_2_144,11441,0.5
3812581,TX_2,FOODS_1_142,11544,1.5
2241385,CA_4,HOUSEHOLD_1_426,11240,2.48
3291700,TX_1,FOODS_3_309,11611,1.98
1234098,CA_2,FOODS_3_352,11117,4.0
6090371,WI_2,FOODS_3_577,11450,2.98
2091438,CA_4,HOBBIES_1_293,11229,3.68
2917605,TX_1,HOUSEHOLD_1_368,11438,8.48
2898676,TX_1,HOUSEHOLD_1_281,11351,4.97
721915,CA_2,HOBBIES_1_103,11228,0.72
2374591,CA_4,HOUSEHOLD_2_470,11450,0.97
2923035,TX_1,HOUSEHOLD_1_396,11418,3.97
2261431,CA_4,HOUSEHOLD_1_519,11507,4.88
1230521,CA_2,FOODS_3_334,11448,2.78
697292,CA_1,FOODS_3_822,11409,3.98
5095845,WI_1,HOUSEHOLD_2_214,11413,6.94
2267618,CA_4,HOUSEHOLD_2_007,11324,2.58
5852834,WI_2,FOODS_1_086,11323,1.64
3397229,TX_1,FOODS_3_778,11203,1.98
1310804,CA_2,FOODS_3_712,11538,3.98
3999326,TX_2,FOODS_3_336,11102,2.47
6178493,WI_3,HOBBIES_1_146,11531,4.66
5473296,WI_2,HOBBIES_1_028,11307,7.98
559662,CA_1,FOODS_3_215,11501,1.24
707109,CA_2,HOBBIES_1_036,11617,1.12
5347688,WI_1,FOODS_3_268,11447,2.18
1559669,CA_3,HOUSEHOLD_1_452,11516,2.97
4665580,TX_3,FOODS_3_225,11211,1.98
1019711,CA_2,HOUSEHOLD_2_325,11320,3.82
6407211,WI_3,HOUSEHOLD_2_068,11308,2.88
3544090,TX_2,HOUSEHOLD_1_027,11333,5.64
755888,CA_2,HOBBIES_1_258,11517,12.24
3336233,TX_1,FOODS_3_501,11416,0.8
474048,CA_1,FOODS_2_235,11304,2.98
3242544,TX_1,FOODS_3_098,11324,3.98
6311974,WI_3,HOUSEHOLD_1_170,11219,1.96
5291051,WI_1,FOODS_2_394,11433,2.78
6501308,WI_3,HOUSEHOLD_2_468,11338,9.26
3721306,TX_2,HOUSEHOLD_2_278,11330,11.0
813931,CA_2,HOBBIES_2_088,11145,2.67
6321686,WI_3,HOUSEHOLD_1_212,11311,4.63
1153774,CA_2,FOODS_2_358,11304,2.74
6697270,WI_3,FOODS_3_189,11436,2.5
1865946,CA_3,FOODS_3_103,11141,3.28
5076870,WI_1,HOUSEHOLD_2_133,11331,4.97
1853217,CA_3,FOODS_3_047,11603,1.0
2350134,CA_4,HOUSEHOLD_2_364,11445,5.68
1924787,CA_3,FOODS_3_360,11145,2.48
1945519,CA_3,FOODS_3_451,11140,1.48
1398427,CA_3,HOBBIES_1_280,11353,10.98
4880392,WI_1,HOBBIES_1_352,11348,2.63
2629695,CA_4,FOODS_3_469,11247,5.98
3277526,TX_1,FOODS_3_249,11227,2.68
2536923,CA_4,FOODS_3_059,11445,2.24
979023,CA_2,HOUSEHOLD_2_154,11521,1.88
6229716,WI_3,HOBBIES_1_373,11423,14.72
2150633,CA_4,HOBBIES_2_146,11230,1.97
4662945,TX_3,FOODS_3_213,11524,1.98
3143398,TX_1,FOODS_2_057,11547,3.98
3267715,TX_1,FOODS_3_208,11529,4.88
3954682,TX_2,FOODS_3_145,11226,1.0
5437904,WI_1,FOODS_3_689,11402,2.88
960328,CA_2,HOUSEHOLD_2_075,11113,1.87
940348,CA_2,HOUSEHOLD_1_531,11132,9.87
4020898,TX_2,FOODS_3_430,11541,5.98
516019,CA_1,FOODS_3_022,11346,1.98
5711840,WI_2,HOUSEHOLD_2_006,11246,3.74
2778375,TX_1,HOBBIES_1_309,11243,5.12
3840182,TX_2,FOODS_2_039,11530,4.98
3053591,TX_1,HOUSEHOLD_2_421,11413,4.97
4433445,TX_3,HOUSEHOLD_2_333,11238,5.0
6536691,WI_3,FOODS_1_101,11147,1.97
6546430,WI_3,FOODS_1_141,11304,3.28
1604211,CA_3,HOUSEHOLD_2_110,11510,3.17
4586917,TX_3,FOODS_2_270,11430,3.47
1268287,CA_2,FOODS_3_505,11402,3.48
5300683,WI_1,FOODS_3_043,11507,2.5
6800309,WI_3,FOODS_3_645,11334,2.38
6640412,WI_3,FOODS_2_330,11602,4.33
3489453,TX_2,HOBBIES_1_357,11330,12.98
4729403,TX_3,FOODS_3_501,11414,0.8
1811524,CA_3,FOODS_2_262,11538,2.0
959466,CA_2,HOUSEHOLD_2_071,11203,6.47
5757154,WI_2,HOUSEHOLD_2_202,11533,8.86
5309109,WI_1,FOODS_3_089,11209,1.0
1054847,CA_2,HOUSEHOLD_2_473,11136,7.47
3337722,TX_1,FOODS_3_508,11217,1.0
4797815,TX_3,FOODS_3_814,11446,1.88
5860431,WI_2,FOODS_1_118,11507,0.98
3910933,TX_2,FOODS_2_348,11225,5.86
4776139,TX_3,FOODS_3_716,11211,1.34
4140505,TX_3,HOBBIES_1_137,11607,8.98
6540512,WI_3,FOODS_1_116,11424,2.48
4885019,WI_1,HOBBIES_1_372,11416,6.68
2139179,CA_4,HOBBIES_2_089,11339,2.97
1520572,CA_3,HOUSEHOLD_1_265,11305,4.46
4044027,TX_2,FOODS_3_533,11427,4.98
6298725,WI_3,HOUSEHOLD_1_109,11425,3.97
6059824,WI_2,FOODS_3_441,11232,6.48
3932353,TX_2,FOODS_3_045,11417,3.98
4061468,TX_2,FOODS_3_611,11143,2.48
1426785,CA_3,HOBBIES_1_403,11136,12.48
3180235,TX_1,FOODS_2_222,11540,2.47
5520909,WI_2,HOBBIES_1_244,11345,0.22
6092232,WI_2,FOODS_3_586,11239,1.58
648890,CA_1,FOODS_3_607,11440,1.98
2866421,TX_1,HOUSEHOLD_1_129,11423,3.74
6192583,WI_3,HOBBIES_1_213,11602,8.26
2267963,CA_4,HOUSEHOLD_2_008,11441,2.48
4521720,TX_3,FOODS_1_189,11510,2.24
5660353,WI_2,HOUSEHOLD_1_309,11217,6.37
4610166,TX_3,FOODS_2_374,11244,2.0
1026552,CA_2,HOUSEHOLD_2_354,11151,0.97
4767922,TX_3,FOODS_3_677,11326,3.98
2386713,CA_4,FOODS_1_006,11546,2.24
4991730,WI_1,HOUSEHOLD_1_289,11204,5.22
135284,CA_1,HOUSEHOLD_1_025,11443,2.98
3215428,TX_1,FOODS_2_374,11227,2.0
21362,CA_1,HOBBIES_1_093,11247,19.88
5047520,WI_1,HOUSEHOLD_2_006,11551,3.44
1970986,CA_3,FOODS_3_563,11539,3.78
723023,CA_2,HOBBIES_1_107,11535,3.98
4482515,TX_3,FOODS_1_024,11539,4.86
6472147,WI_3,HOUSEHOLD_2_346,11337,3.33
340000,CA_1,HOUSEHOLD_2_396,11513,8.94
1939304,CA_3,FOODS_3_422,11440,2.24
5119294,WI_1,HOUSEHOLD_2_309,11607,2.48
3576569,TX_2,HOUSEHOLD_1_173,11608,0.97
686099,CA_1,FOODS_3_773,11533,4.98
932688,CA_2,HOUSEHOLD_1_494,11603,7.97
1919761,CA_3,FOODS_3_337,11506,3.98
4018185,TX_2,FOODS_3_417,11535,4.5
1872074,CA_3,FOODS_3_130,11613,2.68
4233082,TX_3,HOBBIES_2_126,11544,0.5
2954616,TX_1,HOUSEHOLD_1_540,11525,1.64
4249530,TX_3,HOUSEHOLD_1_052,11346,3.97
3262307,TX_1,FOODS_3_185,11434,2.25
2833508,TX_1,HOBBIES_2_130,11440,6.97
904745,CA_2,HOUSEHOLD_1_364,11608,7.48
2835278,TX_1,HOBBIES_2_138,11528,0.97
4507937,TX_3,FOODS_1_129,11601,6.18
1405160,CA_3,HOBBIES_1_309,11246,5.12
1615838,CA_3,HOUSEHOLD_2_160,11403,3.93
4691052,TX_3,FOODS_3_333,11412,1.98
6570379,WI_3,FOODS_2_024,11605,2.5
4375825,TX_3,HOUSEHOLD_2_087,11327,7.94
5294284,WI_1,FOODS_3_012,11603,2.48
5575706,WI_2,HOBBIES_2_059,11448,0.23
6748745,WI_3,FOODS_3_412,11213,0.2
2480841,CA_4,FOODS_2_205,11408,2.98
3147968,TX_1,FOODS_2_076,11228,9.86
4207126,TX_3,HOBBIES_2_006,11503,3.97
5388848,WI_1,FOODS_3_461,11421,1.48
4449387,TX_3,HOUSEHOLD_2_401,11529,3.33
4350658,TX_3,HOUSEHOLD_1_517,11605,0.88
4314404,TX_3,HOUSEHOLD_1_350,11340,2.74
6400580,WI_3,HOUSEHOLD_2_038,11505,5.94
6236344,WI_3,HOBBIES_1_403,11240,13.68
3243365,TX_1,FOODS_3_101,11529,1.0
6642121,WI_3,FOODS_2_337,11420,6.48
5708586,WI_2,HOUSEHOLD_1_532,11532,2.48
6254766,WI_3,HOBBIES_2_060,11106,0.97
4667365,TX_3,FOODS_3_232,11124,3.58
4402391,TX_3,HOUSEHOLD_2_204,11549,12.97
1558482,CA_3,HOUSEHOLD_1_446,11435,3.93
6502709,WI_3,HOUSEHOLD_2_474,11218,6.97
881031,CA_2,HOUSEHOLD_1_251,11443,1.98
4863424,WI_1,HOBBIES_1_280,11452,10.98
3245976,TX_1,FOODS_3_113,11432,1.28
913776,CA_2,HOUSEHOLD_1_408,11419,5.48
4940722,WI_1,HOUSEHOLD_1_050,11340,3.5
1072461,CA_2,FOODS_1_031,11302,3.28
2139057,CA_4,HOBBIES_2_089,11121,2.97
916185,CA_2,HOUSEHOLD_1_418,11536,0.98
5596329,WI_2,HOUSEHOLD_1_004,11237,2.37
1136733,CA_2,FOODS_2_194,11409,6.98
4531841,TX_3,FOODS_2_012,11108,3.68
6070850,WI_2,FOODS_3_487,11337,1.58
2406572,CA_4,FOODS_1_091,11233,2.38
4000594,TX_2,FOODS_3_342,11243,1.18
4207112,TX_3,HOBBIES_2_006,11441,3.97
1657511,CA_3,HOUSEHOLD_2_335,11614,6.24
3183879,TX_1,FOODS_2_237,11124,2.48
5069409,WI_1,HOUSEHOLD_2_099,11138,5.94
4362750,TX_3,HOUSEHOLD_2_030,11323,3.97
4910198,WI_1,HOBBIES_2_059,11137,0.2
2362008,CA_4,HOUSEHOLD_2_417,11347,3.97
200378,CA_1,HOUSEHOLD_1_327,11105,0.94
1524622,CA_3,HOUSEHOLD_1_287,11133,4.63
914809,CA_2,HOUSEHOLD_1_412,11615,18.96
997893,CA_2,HOUSEHOLD_2_234,11617,5.73
5744199,WI_2,HOUSEHOLD_2_143,11450,6.46
1035116,CA_2,HOUSEHOLD_2_391,11119,11.27
5810606,WI_2,HOUSEHOLD_2_427,11602,3.48
3389344,TX_1,FOODS_3_742,11548,1.38
714683,CA_2,HOBBIES_1_072,11214,1.97
1557984,CA_3,HOUSEHOLD_1_444,11541,4.88
4417635,TX_3,HOUSEHOLD_2_265,11616,4.97
4359146,TX_3,HOUSEHOLD_2_015,11128,4.24
4441716,TX_3,HOUSEHOLD_2_368,11607,5.48
4118165,TX_3,HOBBIES_1_036,11310,1.12
1547317,CA_3,HOUSEHOLD_1_395,11203,4.88
4683456,TX_3,FOODS_3_302,11309,1.5
2047558,CA_4,HOBBIES_1_081,11328,14.72
3086584,TX_1,FOODS_1_039,11543,2.48
3389659,TX_1,FOODS_3_744,11505,2.28
2668608,CA_4,FOODS_3_646,11341,2.48
518048,CA_1,FOODS_3_030,11312,1.38
4737574,TX_3,FOODS_3_540,11349,2.98
3719059,TX_2,HOUSEHOLD_2_269,11312,9.97
3299678,TX_1,FOODS_3_344,11338,2.0
5072415,WI_1,HOUSEHOLD_2_112,11524,3.97
1465774,CA_3,HOUSEHOLD_1_004,11331,2.37
5158613,WI_1,HOUSEHOLD_2_475,11521,4.96
3593773,TX_2,HOUSEHOLD_1_255,11207,9.47
1749338,CA_3,FOODS_1_207,11301,3.32
6536524,WI_3,FOODS_1_099,11405,0.98
105771,CA_1,HOBBIES_2_042,11506,0.74
2908211,TX_1,HOUSEHOLD_1_326,11541,4.87
2045403,CA_4,HOBBIES_1_073,11147,5.16
5591181,WI_2,HOBBIES_2_130,11437,6.97
3756938,TX_2,HOUSEHOLD_2_430,11436,3.97
4628748,TX_3,FOODS_3_063,11101,1.88
5235191,WI_1,FOODS_2_080,11301,2.18
1289858,CA_2,FOODS_3_615,11112,4.38
3193046,TX_1,FOODS_2_279,11618,2.47
5210068,WI_1,FOODS_1_176,11510,3.48
6130425,WI_2,FOODS_3_763,11251,3.78
1920717,CA_3,FOODS_3_342,11229,1.12
3459156,TX_2,HOBBIES_1_227,11204,1.97
3561516,TX_2,HOUSEHOLD_1_105,11620,3.94
4222336,TX_3,HOBBIES_2_076,11550,2.88
3071517,TX_1,HOUSEHOLD_2_493,11526,1.94
3081524,TX_1,FOODS_1_019,11307,1.08
5484572,WI_2,HOBBIES_1_078,11139,11.68
1052805,CA_2,HOUSEHOLD_2_464,11531,2.88
4656952,TX_3,FOODS_3_187,11543,2.5
3050925,TX_1,HOUSEHOLD_2_409,11302,3.93
3259930,TX_1,FOODS_3_175,11608,6.98
4365522,TX_3,HOUSEHOLD_2_041,11440,4.97
6077429,WI_2,FOODS_3_518,11343,2.88
5987814,WI_2,FOODS_3_117,11113,1.97
4456435,TX_3,HOUSEHOLD_2_431,11317,9.47
4352847,TX_3,HOUSEHOLD_1_528,11515,2.97
4961840,WI_1,HOUSEHOLD_1_144,11350,2.97
67219,CA_1,HOBBIES_1_300,11208,9.5
5135707,WI_1,HOUSEHOLD_2_379,11520,4.44
5286876,WI_1,FOODS_2_370,11542,4.97
5641736,WI_2,HOUSEHOLD_1_212,11428,4.63
3094809,TX_1,FOODS_1_073,11223,1.94
1848322,CA_3,FOODS_3_025,11139,2.88
5595863,WI_2,HOUSEHOLD_1_002,11227,5.97
5457598,WI_1,FOODS_3_786,11147,1.98
482115,CA_1,FOODS_2_273,11502,2.88
4247610,TX_3,HOUSEHOLD_1_042,11529,9.97
1777317,CA_3,FOODS_2_111,11225,6.34
2641860,CA_4,FOODS_3_524,11337,1.0
6599995,WI_3,FOODS_2_155,11449,2.5
2485847,CA_4,FOODS_2_227,11334,4.47
157798,CA_1,HOUSEHOLD_1_127,11137,7.98
5461316,WI_1,FOODS_3_802,11502,1.68
3140970,TX_1,FOODS_2_047,11424,2.42
270282,CA_1,HOUSEHOLD_2_099,11540,5.94
4364866,TX_3,HOUSEHOLD_2_038,11425,5.94
6352653,WI_3,HOUSEHOLD_1_363,11515,2.97
6556665,WI_3,FOODS_1_186,11345,5.98
2504750,CA_4,FOODS_2_312,11620,4.98
2239744,CA_4,HOUSEHOLD_1_418,11224,0.98
6481051,WI_3,HOUSEHOLD_2_383,11335,3.88
3862366,TX_2,FOODS_2_138,11236,1.78
6215740,WI_3,HOBBIES_1_313,11141,1.23
5884863,WI_2,FOODS_2_005,11504,3.87
196244,CA_1,HOUSEHOLD_1_308,11530,6.94
